Gene ID	Old ID
UCDDS831_g2739.t1	g2739.t1
UCDDS831_g2740.t1	g2740.t1
UCDDS831_g2741.t1	g2741.t1
UCDDS831_g2742.t1	g2742.t1
UCDDS831_g2743.t1	g2743.t1
UCDDS831_g2744.t1	g2744.t1
UCDDS831_g2745.t1	g2745.t1
UCDDS831_g2746.t1	g2746.t1
UCDDS831_g2747.t1	g2747.t1
UCDDS831_g2748.t1	g2748.t1
UCDDS831_g2749.t1	g2749.t1
UCDDS831_g2750.t1	g2750.t1
UCDDS831_g2751.t1	g2751.t1
UCDDS831_g2752.t1	g2752.t1
UCDDS831_g2753.t1	g2753.t1
UCDDS831_g2754.t1	g2754.t1
UCDDS831_g2755.t1	g2755.t1
UCDDS831_g2756.t1	g2756.t1
UCDDS831_g2757.t1	g2757.t1
UCDDS831_g2758.t1	g2758.t1
UCDDS831_g2759.t1	g2759.t1
UCDDS831_g2760.t1	g2760.t1
UCDDS831_g2761.t1	g2761.t1
UCDDS831_g2762.t1	g2762.t1
UCDDS831_g2763.t1	g2763.t1
UCDDS831_g2764.t1	g2764.t1
UCDDS831_g2765.t1	g2765.t1
UCDDS831_g2766.t1	g2766.t1
UCDDS831_g2767.t1	g2767.t1
UCDDS831_g2768.t1	g2768.t1
UCDDS831_g2769.t1	g2769.t1
UCDDS831_g2770.t1	g2770.t1
UCDDS831_g2771.t1	g2771.t1
UCDDS831_g2772.t1	g2772.t1
UCDDS831_g2773.t1	g2773.t1
UCDDS831_g2774.t1	g2774.t1
UCDDS831_g2775.t1	g2775.t1
UCDDS831_g2776.t1	g2776.t1
UCDDS831_g2777.t1	g2777.t1
UCDDS831_g2778.t1	g2778.t1
UCDDS831_g2779.t1	g2779.t1
UCDDS831_g2780.t1	g2780.t1
UCDDS831_g2781.t1	g2781.t1
UCDDS831_g2782.t1	g2782.t1
UCDDS831_g2783.t1	g2783.t1
UCDDS831_g2784.t1	g2784.t1
UCDDS831_g2785.t1	g2785.t1
UCDDS831_g2786.t1	g2786.t1
UCDDS831_g2787.t1	g2787.t1
UCDDS831_g2788.t1	g2788.t1
UCDDS831_g2789.t1	g2789.t1
UCDDS831_g2790.t1	g2790.t1
UCDDS831_g2791.t1	g2791.t1
UCDDS831_g2792.t1	g2792.t1
UCDDS831_g2793.t1	g2793.t1
UCDDS831_g2794.t1	g2794.t1
UCDDS831_g2795.t1	g2795.t1
UCDDS831_g2796.t1	g2796.t1
UCDDS831_g2797.t1	g2797.t1
UCDDS831_g2798.t1	g2798.t1
UCDDS831_g2799.t1	g2799.t1
UCDDS831_g2800.t1	g2800.t1
UCDDS831_g2801.t1	g2801.t1
UCDDS831_g2802.t1	g2802.t1
UCDDS831_g2803.t1	g2803.t1
UCDDS831_g2804.t1	g2804.t1
UCDDS831_g2805.t1	g2805.t1
UCDDS831_g2806.t1	g2806.t1
UCDDS831_g2807.t1	g2807.t1
UCDDS831_g2808.t1	g2808.t1
UCDDS831_g2809.t1	g2809.t1
UCDDS831_g2810.t1	g2810.t1
UCDDS831_g2811.t1	g2811.t1
UCDDS831_g2812.t1	g2812.t1
UCDDS831_g2813.t1	g2813.t1
UCDDS831_g2814.t1	g2814.t1
UCDDS831_g2815.t1	g2815.t1
UCDDS831_g2816.t1	g2816.t1
UCDDS831_g2817.t1	g2817.t1
UCDDS831_g2818.t1	g2818.t1
UCDDS831_g2819.t1	g2819.t1
UCDDS831_g2820.t1	g2820.t1
UCDDS831_g2821.t1	g2821.t1
UCDDS831_g2822.t1	g2822.t1
UCDDS831_g2823.t1	g2823.t1
UCDDS831_g2824.t1	g2824.t1
UCDDS831_g2825.t1	g2825.t1
UCDDS831_g2826.t1	g2826.t1
UCDDS831_g2827.t1	g2827.t1
UCDDS831_g2828.t1	g2828.t1
UCDDS831_g2829.t1	g2829.t1
UCDDS831_g2830.t1	g2830.t1
UCDDS831_g2831.t1	g2831.t1
UCDDS831_g2832.t1	g2832.t1
UCDDS831_g2833.t1	g2833.t1
UCDDS831_g2834.t1	g2834.t1
UCDDS831_g2835.t1	g2835.t1
UCDDS831_g2836.t1	g2836.t1
UCDDS831_g2837.t1	g2837.t1
UCDDS831_g2838.t1	g2838.t1
UCDDS831_g2839.t1	g2839.t1
UCDDS831_g2840.t1	g2840.t1
UCDDS831_g2841.t1	g2841.t1
UCDDS831_g2842.t1	g2842.t1
UCDDS831_g2843.t1	g2843.t1
UCDDS831_g2844.t1	g2844.t1
UCDDS831_g2845.t1	g2845.t1
UCDDS831_g2846.t1	g2846.t1
UCDDS831_g2847.t1	g2847.t1
UCDDS831_g2848.t1	g2848.t1
UCDDS831_g2849.t1	g2849.t1
UCDDS831_g2850.t1	g2850.t1
UCDDS831_g2851.t1	g2851.t1
UCDDS831_g2852.t1	g2852.t1
UCDDS831_g2853.t1	g2853.t1
UCDDS831_g2854.t1	g2854.t1
UCDDS831_g2855.t1	g2855.t1
UCDDS831_g2856.t1	g2856.t1
UCDDS831_g2857.t1	g2857.t1
UCDDS831_g2858.t1	g2858.t1
UCDDS831_g2859.t1	g2859.t1
UCDDS831_g2860.t1	g2860.t1
UCDDS831_g2861.t1	g2861.t1
UCDDS831_g2862.t1	g2862.t1
UCDDS831_g2863.t1	g2863.t1
UCDDS831_g2864.t1	g2864.t1
UCDDS831_g2865.t1	g2865.t1
UCDDS831_g2866.t1	g2866.t1
UCDDS831_g2867.t1	g2867.t1
UCDDS831_g2868.t1	g2868.t1
UCDDS831_g2869.t1	g2869.t1
UCDDS831_g2870.t1	g2870.t1
UCDDS831_g2871.t1	g2871.t1
UCDDS831_g2872.t1	g2872.t1
UCDDS831_g2873.t1	g2873.t1
UCDDS831_g2874.t1	g2874.t1
UCDDS831_g2875.t1	g2875.t1
UCDDS831_g2876.t1	g2876.t1
UCDDS831_g2877.t1	g2877.t1
UCDDS831_g2878.t1	g2878.t1
UCDDS831_g2879.t1	g2879.t1
UCDDS831_g2880.t1	g2880.t1
UCDDS831_g2881.t1	g2881.t1
UCDDS831_g2882.t1	g2882.t1
UCDDS831_g2883.t1	g2883.t1
UCDDS831_g2884.t1	g2884.t1
UCDDS831_g2885.t1	g2885.t1
UCDDS831_g2886.t1	g2886.t1
UCDDS831_g2887.t1	g2887.t1
UCDDS831_g2888.t1	g2888.t1
UCDDS831_g2889.t1	g2889.t1
UCDDS831_g2890.t1	g2890.t1
UCDDS831_g2891.t1	g2891.t1
UCDDS831_g2892.t1	g2892.t1
UCDDS831_g2893.t1	g2893.t1
UCDDS831_g2894.t1	g2894.t1
UCDDS831_g2895.t1	g2895.t1
UCDDS831_g2896.t1	g2896.t1
UCDDS831_g2897.t1	g2897.t1
UCDDS831_g2898.t1	g2898.t1
UCDDS831_g2899.t1	g2899.t1
UCDDS831_g2900.t1	g2900.t1
UCDDS831_g2901.t1	g2901.t1
UCDDS831_g2902.t1	g2902.t1
UCDDS831_g2903.t1	g2903.t1
UCDDS831_g2904.t1	g2904.t1
UCDDS831_g2905.t1	g2905.t1
UCDDS831_g2906.t1	g2906.t1
UCDDS831_g2907.t1	g2907.t1
UCDDS831_g2908.t1	g2908.t1
UCDDS831_g2909.t1	g2909.t1
UCDDS831_g2910.t1	g2910.t1
UCDDS831_g2911.t1	g2911.t1
UCDDS831_g2912.t1	g2912.t1
UCDDS831_g2913.t1	g2913.t1
UCDDS831_g2914.t1	g2914.t1
UCDDS831_g2915.t1	g2915.t1
UCDDS831_g2916.t1	g2916.t1
UCDDS831_g2917.t1	g2917.t1
UCDDS831_g2918.t1	g2918.t1
UCDDS831_g2919.t1	g2919.t1
UCDDS831_g2920.t1	g2920.t1
UCDDS831_g2921.t1	g2921.t1
UCDDS831_g2922.t1	g2922.t1
UCDDS831_g2923.t1	g2923.t1
UCDDS831_g2924.t1	g2924.t1
UCDDS831_g2925.t1	g2925.t1
UCDDS831_g2926.t1	g2926.t1
UCDDS831_g2927.t1	g2927.t1
UCDDS831_g2928.t1	g2928.t1
UCDDS831_g2929.t1	g2929.t1
UCDDS831_g2930.t1	g2930.t1
UCDDS831_g2931.t1	g2931.t1
UCDDS831_g2932.t1	g2932.t1
UCDDS831_g2933.t1	g2933.t1
UCDDS831_g2934.t1	g2934.t1
UCDDS831_g2935.t1	g2935.t1
UCDDS831_g2936.t1	g2936.t1
UCDDS831_g2937.t1	g2937.t1
UCDDS831_g2938.t1	g2938.t1
UCDDS831_g2939.t1	g2939.t1
UCDDS831_g2940.t1	g2940.t1
UCDDS831_g2941.t1	g2941.t1
UCDDS831_g2942.t1	g2942.t1
UCDDS831_g2943.t1	g2943.t1
UCDDS831_g2944.t1	g2944.t1
UCDDS831_g2945.t1	g2945.t1
UCDDS831_g2946.t1	g2946.t1
UCDDS831_g2947.t1	g2947.t1
UCDDS831_g2948.t1	g2948.t1
UCDDS831_g2949.t1	g2949.t1
UCDDS831_g2950.t1	g2950.t1
UCDDS831_g2951.t1	g2951.t1
UCDDS831_g2952.t1	g2952.t1
UCDDS831_g2953.t1	g2953.t1
UCDDS831_g2954.t1	g2954.t1
UCDDS831_g2955.t1	g2955.t1
UCDDS831_g2956.t1	g2956.t1
UCDDS831_g2957.t1	g2957.t1
UCDDS831_g2958.t1	g2958.t1
UCDDS831_g2959.t1	g2959.t1
UCDDS831_g2960.t1	g2960.t1
UCDDS831_g2961.t1	g2961.t1
UCDDS831_g2962.t1	g2962.t1
UCDDS831_g2963.t1	g2963.t1
UCDDS831_g2964.t1	g2964.t1
UCDDS831_g2965.t1	g2965.t1
UCDDS831_g2966.t1	g2966.t1
UCDDS831_g2967.t1	g2967.t1
UCDDS831_g2968.t1	g2968.t1
UCDDS831_g2969.t1	g2969.t1
UCDDS831_g2970.t1	g2970.t1
UCDDS831_g2971.t1	g2971.t1
UCDDS831_g2972.t1	g2972.t1
UCDDS831_g2973.t1	g2973.t1
UCDDS831_g2974.t1	g2974.t1
UCDDS831_g2975.t1	g2975.t1
UCDDS831_g2976.t1	g2976.t1
UCDDS831_g2977.t1	g2977.t1
UCDDS831_g2978.t1	g2978.t1
UCDDS831_g2979.t1	g2979.t1
UCDDS831_g2980.t1	g2980.t1
UCDDS831_g2981.t1	g2981.t1
UCDDS831_g2982.t1	g2982.t1
UCDDS831_g2983.t1	g2983.t1
UCDDS831_g2984.t1	g2984.t1
UCDDS831_g2985.t1	g2985.t1
UCDDS831_g2986.t1	g2986.t1
UCDDS831_g2987.t1	g2987.t1
UCDDS831_g2988.t1	g2988.t1
UCDDS831_g2989.t1	g2989.t1
UCDDS831_g2990.t1	g2990.t1
UCDDS831_g2991.t1	g2991.t1
UCDDS831_g2992.t1	g2992.t1
UCDDS831_g2993.t1	g2993.t1
UCDDS831_g2994.t1	g2994.t1
UCDDS831_g2995.t1	g2995.t1
UCDDS831_g2996.t1	g2996.t1
UCDDS831_g2997.t1	g2997.t1
UCDDS831_g2998.t1	g2998.t1
UCDDS831_g2999.t1	g2999.t1
UCDDS831_g3000.t1	g3000.t1
UCDDS831_g3001.t1	g3001.t1
UCDDS831_g3002.t1	g3002.t1
UCDDS831_g3003.t1	g3003.t1
UCDDS831_g3004.t1	g3004.t1
UCDDS831_g3005.t1	g3005.t1
UCDDS831_g3006.t1	g3006.t1
UCDDS831_g3007.t1	g3007.t1
UCDDS831_g3008.t1	g3008.t1
UCDDS831_g3009.t1	g3009.t1
UCDDS831_g3010.t1	g3010.t1
UCDDS831_g3011.t1	g3011.t1
UCDDS831_g3012.t1	g3012.t1
UCDDS831_g3013.t1	g3013.t1
UCDDS831_g3014.t1	g3014.t1
UCDDS831_g3015.t1	g3015.t1
UCDDS831_g3016.t1	g3016.t1
UCDDS831_g3017.t1	g3017.t1
UCDDS831_g3018.t1	g3018.t1
UCDDS831_g3019.t1	g3019.t1
UCDDS831_g3020.t1	g3020.t1
UCDDS831_g3021.t1	g3021.t1
UCDDS831_g3022.t1	g3022.t1
UCDDS831_g3023.t1	g3023.t1
UCDDS831_g3024.t1	g3024.t1
UCDDS831_g3025.t1	g3025.t1
UCDDS831_g3026.t1	g3026.t1
UCDDS831_g3027.t1	g3027.t1
UCDDS831_g3028.t1	g3028.t1
UCDDS831_g3029.t1	g3029.t1
UCDDS831_g3030.t1	g3030.t1
UCDDS831_g3031.t1	g3031.t1
UCDDS831_g3032.t1	g3032.t1
UCDDS831_g3033.t1	g3033.t1
UCDDS831_g3034.t1	g3034.t1
UCDDS831_g3035.t1	g3035.t1
UCDDS831_g3036.t1	g3036.t1
UCDDS831_g3037.t1	g3037.t1
UCDDS831_g3038.t1	g3038.t1
UCDDS831_g3039.t1	g3039.t1
UCDDS831_g3040.t1	g3040.t1
UCDDS831_g3041.t1	g3041.t1
UCDDS831_g3042.t1	g3042.t1
UCDDS831_g3043.t1	g3043.t1
UCDDS831_g3044.t1	g3044.t1
UCDDS831_g3045.t1	g3045.t1
UCDDS831_g3046.t1	g3046.t1
UCDDS831_g3047.t1	g3047.t1
UCDDS831_g3048.t1	g3048.t1
UCDDS831_g3049.t1	g3049.t1
UCDDS831_g3050.t1	g3050.t1
UCDDS831_g3051.t1	g3051.t1
UCDDS831_g3052.t1	g3052.t1
UCDDS831_g3053.t1	g3053.t1
UCDDS831_g3054.t1	g3054.t1
UCDDS831_g3055.t1	g3055.t1
UCDDS831_g3056.t1	g3056.t1
UCDDS831_g3057.t1	g3057.t1
UCDDS831_g3058.t1	g3058.t1
UCDDS831_g3059.t1	g3059.t1
UCDDS831_g3060.t1	g3060.t1
UCDDS831_g3061.t1	g3061.t1
UCDDS831_g3062.t1	g3062.t1
UCDDS831_g3063.t1	g3063.t1
UCDDS831_g3064.t1	g3064.t1
UCDDS831_g3065.t1	g3065.t1
UCDDS831_g3066.t1	g3066.t1
UCDDS831_g3067.t1	g3067.t1
UCDDS831_g3068.t1	g3068.t1
UCDDS831_g3069.t1	g3069.t1
UCDDS831_g3070.t1	g3070.t1
UCDDS831_g3071.t1	g3071.t1
UCDDS831_g3072.t1	g3072.t1
UCDDS831_g3073.t1	g3073.t1
UCDDS831_g3074.t1	g3074.t1
UCDDS831_g3075.t1	g3075.t1
UCDDS831_g3076.t1	g3076.t1
UCDDS831_g3077.t1	g3077.t1
UCDDS831_g3078.t1	g3078.t1
UCDDS831_g3079.t1	g3079.t1
UCDDS831_g3080.t1	g3080.t1
UCDDS831_g3081.t1	g3081.t1
UCDDS831_g3082.t1	g3082.t1
UCDDS831_g3083.t1	g3083.t1
UCDDS831_g3084.t1	g3084.t1
UCDDS831_g3085.t1	g3085.t1
UCDDS831_g3086.t1	g3086.t1
UCDDS831_g3087.t1	g3087.t1
UCDDS831_g3088.t1	g3088.t1
UCDDS831_g3089.t1	g3089.t1
UCDDS831_g3090.t1	g3090.t1
UCDDS831_g3091.t1	g3091.t1
UCDDS831_g3092.t1	g3092.t1
UCDDS831_g3093.t1	g3093.t1
UCDDS831_g3094.t1	g3094.t1
UCDDS831_g3095.t1	g3095.t1
UCDDS831_g3096.t1	g3096.t1
UCDDS831_g3097.t1	g3097.t1
UCDDS831_g3098.t1	g3098.t1
UCDDS831_g3099.t1	g3099.t1
UCDDS831_g3100.t1	g3100.t1
UCDDS831_g3101.t1	g3101.t1
UCDDS831_g3102.t1	g3102.t1
UCDDS831_g3103.t1	g3103.t1
UCDDS831_g3104.t1	g3104.t1
UCDDS831_g3105.t1	g3105.t1
UCDDS831_g3106.t1	g3106.t1
UCDDS831_g3107.t1	g3107.t1
UCDDS831_g3108.t1	g3108.t1
UCDDS831_g3109.t1	g3109.t1
UCDDS831_g3110.t1	g3110.t1
UCDDS831_g3111.t1	g3111.t1
UCDDS831_g3112.t1	g3112.t1
UCDDS831_g3113.t1	g3113.t1
UCDDS831_g3114.t1	g3114.t1
UCDDS831_g3115.t1	g3115.t1
UCDDS831_g3116.t1	g3116.t1
UCDDS831_g3117.t1	g3117.t1
UCDDS831_g3118.t1	g3118.t1
UCDDS831_g3119.t1	g3119.t1
UCDDS831_g3120.t1	g3120.t1
UCDDS831_g3121.t1	g3121.t1
UCDDS831_g3122.t1	g3122.t1
UCDDS831_g3123.t1	g3123.t1
UCDDS831_g3124.t1	g3124.t1
UCDDS831_g3125.t1	g3125.t1
UCDDS831_g3126.t1	g3126.t1
UCDDS831_g3127.t1	g3127.t1
UCDDS831_g3128.t1	g3128.t1
UCDDS831_g3129.t1	g3129.t1
UCDDS831_g3130.t1	g3130.t1
UCDDS831_g3131.t1	g3131.t1
UCDDS831_g3132.t1	g3132.t1
UCDDS831_g3133.t1	g3133.t1
UCDDS831_g3134.t1	g3134.t1
UCDDS831_g3135.t1	g3135.t1
UCDDS831_g3136.t1	g3136.t1
UCDDS831_g3137.t1	g3137.t1
UCDDS831_g3138.t1	g3138.t1
UCDDS831_g3139.t1	g3139.t1
UCDDS831_g3140.t1	g3140.t1
UCDDS831_g3141.t1	g3141.t1
UCDDS831_g3142.t1	g3142.t1
UCDDS831_g3143.t1	g3143.t1
UCDDS831_g3144.t1	g3144.t1
UCDDS831_g3145.t1	g3145.t1
UCDDS831_g3146.t1	g3146.t1
UCDDS831_g3147.t1	g3147.t1
UCDDS831_g3148.t1	g3148.t1
UCDDS831_g3149.t1	g3149.t1
UCDDS831_g3150.t1	g3150.t1
UCDDS831_g3151.t1	g3151.t1
UCDDS831_g3152.t1	g3152.t1
UCDDS831_g3153.t1	g3153.t1
UCDDS831_g3154.t1	g3154.t1
UCDDS831_g3155.t1	g3155.t1
UCDDS831_g3156.t1	g3156.t1
UCDDS831_g3157.t1	g3157.t1
UCDDS831_g3158.t1	g3158.t1
UCDDS831_g3159.t1	g3159.t1
UCDDS831_g3160.t1	g3160.t1
UCDDS831_g3161.t1	g3161.t1
UCDDS831_g3162.t1	g3162.t1
UCDDS831_g3163.t1	g3163.t1
UCDDS831_g3164.t1	g3164.t1
UCDDS831_g3165.t1	g3165.t1
UCDDS831_g3166.t1	g3166.t1
UCDDS831_g3167.t1	g3167.t1
UCDDS831_g3168.t1	g3168.t1
UCDDS831_g3169.t1	g3169.t1
UCDDS831_g3170.t1	g3170.t1
UCDDS831_g3171.t1	g3171.t1
UCDDS831_g3172.t1	g3172.t1
UCDDS831_g3173.t1	g3173.t1
UCDDS831_g3174.t1	g3174.t1
UCDDS831_g3175.t1	g3175.t1
UCDDS831_g3176.t1	g3176.t1
UCDDS831_g3177.t1	g3177.t1
UCDDS831_g3178.t1	g3178.t1
UCDDS831_g3179.t1	g3179.t1
UCDDS831_g3180.t1	g3180.t1
UCDDS831_g3181.t1	g3181.t1
UCDDS831_g3182.t1	g3182.t1
UCDDS831_g3183.t1	g3183.t1
UCDDS831_g3184.t1	g3184.t1
UCDDS831_g3185.t1	g3185.t1
UCDDS831_g3186.t1	g3186.t1
UCDDS831_g3187.t1	g3187.t1
UCDDS831_g3188.t1	g3188.t1
UCDDS831_g3189.t1	g3189.t1
UCDDS831_g3190.t1	g3190.t1
UCDDS831_g3191.t1	g3191.t1
UCDDS831_g3192.t1	g3192.t1
UCDDS831_g3193.t1	g3193.t1
UCDDS831_g3194.t1	g3194.t1
UCDDS831_g3195.t1	g3195.t1
UCDDS831_g3196.t1	g3196.t1
UCDDS831_g3197.t1	g3197.t1
UCDDS831_g3198.t1	g3198.t1
UCDDS831_g3199.t1	g3199.t1
UCDDS831_g3200.t1	g3200.t1
UCDDS831_g3201.t1	g3201.t1
UCDDS831_g3202.t1	g3202.t1
UCDDS831_g3203.t1	g3203.t1
UCDDS831_g3204.t1	g3204.t1
UCDDS831_g3205.t1	g3205.t1
UCDDS831_g3206.t1	g3206.t1
UCDDS831_g3207.t1	g3207.t1
UCDDS831_g3208.t1	g3208.t1
UCDDS831_g3209.t1	g3209.t1
UCDDS831_g3210.t1	g3210.t1
UCDDS831_g3211.t1	g3211.t1
UCDDS831_g3212.t1	g3212.t1
UCDDS831_g3213.t1	g3213.t1
UCDDS831_g3214.t1	g3214.t1
UCDDS831_g3215.t1	g3215.t1
UCDDS831_g3216.t1	g3216.t1
UCDDS831_g3217.t1	g3217.t1
UCDDS831_g3218.t1	g3218.t1
UCDDS831_g3219.t1	g3219.t1
UCDDS831_g3220.t1	g3220.t1
UCDDS831_g3221.t1	g3221.t1
UCDDS831_g3222.t1	g3222.t1
UCDDS831_g3223.t1	g3223.t1
UCDDS831_g3224.t1	g3224.t1
UCDDS831_g3225.t1	g3225.t1
UCDDS831_g3226.t1	g3226.t1
UCDDS831_g3227.t1	g3227.t1
UCDDS831_g3228.t1	g3228.t1
UCDDS831_g3229.t1	g3229.t1
UCDDS831_g3230.t1	g3230.t1
UCDDS831_g3231.t1	g3231.t1
UCDDS831_g3232.t1	g3232.t1
UCDDS831_g3233.t1	g3233.t1
UCDDS831_g3234.t1	g3234.t1
UCDDS831_g3235.t1	g3235.t1
UCDDS831_g3236.t1	g3236.t1
UCDDS831_g3237.t1	g3237.t1
UCDDS831_g3238.t1	g3238.t1
UCDDS831_g3239.t1	g3239.t1
UCDDS831_g3240.t1	g3240.t1
UCDDS831_g3241.t1	g3241.t1
UCDDS831_g3242.t1	g3242.t1
UCDDS831_g3243.t1	g3243.t1
UCDDS831_g3244.t1	g3244.t1
UCDDS831_g3245.t1	g3245.t1
UCDDS831_g3246.t1	g3246.t1
UCDDS831_g3247.t1	g3247.t1
UCDDS831_g3248.t1	g3248.t1
UCDDS831_g3249.t1	g3249.t1
UCDDS831_g3250.t1	g3250.t1
UCDDS831_g3251.t1	g3251.t1
UCDDS831_g3252.t1	g3252.t1
UCDDS831_g3253.t1	g3253.t1
UCDDS831_g3254.t1	g3254.t1
UCDDS831_g3255.t1	g3255.t1
UCDDS831_g3256.t1	g3256.t1
UCDDS831_g3257.t1	g3257.t1
UCDDS831_g3258.t1	g3258.t1
UCDDS831_g3259.t1	g3259.t1
UCDDS831_g3260.t1	g3260.t1
UCDDS831_g3261.t1	g3261.t1
UCDDS831_g3262.t1	g3262.t1
UCDDS831_g3263.t1	g3263.t1
UCDDS831_g3264.t1	g3264.t1
UCDDS831_g3265.t1	g3265.t1
UCDDS831_g3266.t1	g3266.t1
UCDDS831_g3267.t1	g3267.t1
UCDDS831_g3268.t1	g3268.t1
UCDDS831_g3269.t1	g3269.t1
UCDDS831_g3270.t1	g3270.t1
UCDDS831_g3271.t1	g3271.t1
UCDDS831_g3272.t1	g3272.t1
UCDDS831_g3273.t1	g3273.t1
UCDDS831_g3274.t1	g3274.t1
UCDDS831_g3275.t1	g3275.t1
UCDDS831_g3276.t1	g3276.t1
UCDDS831_g3277.t1	g3277.t1
UCDDS831_g3278.t1	g3278.t1
UCDDS831_g3279.t1	g3279.t1
UCDDS831_g3280.t1	g3280.t1
UCDDS831_g3281.t1	g3281.t1
UCDDS831_g3282.t1	g3282.t1
UCDDS831_g3283.t1	g3283.t1
UCDDS831_g3284.t1	g3284.t1
UCDDS831_g3285.t1	g3285.t1
UCDDS831_g3286.t1	g3286.t1
UCDDS831_g3287.t1	g3287.t1
UCDDS831_g3288.t1	g3288.t1
UCDDS831_g3289.t1	g3289.t1
UCDDS831_g3290.t1	g3290.t1
UCDDS831_g3291.t1	g3291.t1
UCDDS831_g3292.t1	g3292.t1
UCDDS831_g3293.t1	g3293.t1
UCDDS831_g3294.t1	g3294.t1
UCDDS831_g3295.t1	g3295.t1
UCDDS831_g3296.t1	g3296.t1
UCDDS831_g3297.t1	g3297.t1
UCDDS831_g3298.t1	g3298.t1
UCDDS831_g3299.t1	g3299.t1
UCDDS831_g3300.t1	g3300.t1
UCDDS831_g3301.t1	g3301.t1
UCDDS831_g3302.t1	g3302.t1
UCDDS831_g3303.t1	g3303.t1
UCDDS831_g3304.t1	g3304.t1
UCDDS831_g3305.t1	g3305.t1
UCDDS831_g3306.t1	g3306.t1
UCDDS831_g3307.t1	g3307.t1
UCDDS831_g3308.t1	g3308.t1
UCDDS831_g3309.t1	g3309.t1
UCDDS831_g3310.t1	g3310.t1
UCDDS831_g3311.t1	g3311.t1
UCDDS831_g3312.t1	g3312.t1
UCDDS831_g3313.t1	g3313.t1
UCDDS831_g3314.t1	g3314.t1
UCDDS831_g3315.t1	g3315.t1
UCDDS831_g3316.t1	g3316.t1
UCDDS831_g3317.t1	g3317.t1
UCDDS831_g3318.t1	g3318.t1
UCDDS831_g3319.t1	g3319.t1
UCDDS831_g3320.t1	g3320.t1
UCDDS831_g3321.t1	g3321.t1
UCDDS831_g3322.t1	g3322.t1
UCDDS831_g3323.t1	g3323.t1
UCDDS831_g3324.t1	g3324.t1
UCDDS831_g3325.t1	g3325.t1
UCDDS831_g3326.t1	g3326.t1
UCDDS831_g3327.t1	g3327.t1
UCDDS831_g3328.t1	g3328.t1
UCDDS831_g3329.t1	g3329.t1
UCDDS831_g3330.t1	g3330.t1
UCDDS831_g3331.t1	g3331.t1
UCDDS831_g3332.t1	g3332.t1
UCDDS831_g3333.t1	g3333.t1
UCDDS831_g3334.t1	g3334.t1
UCDDS831_g3335.t1	g3335.t1
UCDDS831_g3336.t1	g3336.t1
UCDDS831_g3337.t1	g3337.t1
UCDDS831_g3338.t1	g3338.t1
UCDDS831_g3339.t1	g3339.t1
UCDDS831_g3340.t1	g3340.t1
UCDDS831_g3341.t1	g3341.t1
UCDDS831_g3342.t1	g3342.t1
UCDDS831_g3343.t1	g3343.t1
UCDDS831_g3344.t1	g3344.t1
UCDDS831_g3345.t1	g3345.t1
UCDDS831_g3346.t1	g3346.t1
UCDDS831_g3347.t1	g3347.t1
UCDDS831_g3348.t1	g3348.t1
UCDDS831_g3349.t1	g3349.t1
UCDDS831_g3350.t1	g3350.t1
UCDDS831_g3351.t1	g3351.t1
UCDDS831_g3352.t1	g3352.t1
UCDDS831_g3353.t1	g3353.t1
UCDDS831_g3354.t1	g3354.t1
UCDDS831_g3355.t1	g3355.t1
UCDDS831_g3356.t1	g3356.t1
UCDDS831_g3357.t1	g3357.t1
UCDDS831_g3358.t1	g3358.t1
UCDDS831_g3359.t1	g3359.t1
UCDDS831_g3360.t1	g3360.t1
UCDDS831_g3361.t1	g3361.t1
UCDDS831_g3362.t1	g3362.t1
UCDDS831_g3363.t1	g3363.t1
UCDDS831_g3364.t1	g3364.t1
UCDDS831_g3365.t1	g3365.t1
UCDDS831_g3366.t1	g3366.t1
UCDDS831_g3367.t1	g3367.t1
UCDDS831_g3368.t1	g3368.t1
UCDDS831_g3369.t1	g3369.t1
UCDDS831_g3370.t1	g3370.t1
UCDDS831_g3371.t1	g3371.t1
UCDDS831_g3372.t1	g3372.t1
UCDDS831_g3373.t1	g3373.t1
UCDDS831_g3374.t1	g3374.t1
UCDDS831_g3375.t1	g3375.t1
UCDDS831_g3376.t1	g3376.t1
UCDDS831_g3377.t1	g3377.t1
UCDDS831_g3378.t1	g3378.t1
UCDDS831_g3379.t1	g3379.t1
UCDDS831_g3380.t1	g3380.t1
UCDDS831_g3381.t1	g3381.t1
UCDDS831_g3382.t1	g3382.t1
UCDDS831_g3383.t1	g3383.t1
UCDDS831_g3384.t1	g3384.t1
UCDDS831_g3385.t1	g3385.t1
UCDDS831_g3386.t1	g3386.t1
UCDDS831_g3387.t1	g3387.t1
UCDDS831_g3388.t1	g3388.t1
UCDDS831_g3389.t1	g3389.t1
UCDDS831_g3390.t1	g3390.t1
UCDDS831_g3391.t1	g3391.t1
UCDDS831_g3392.t1	g3392.t1
UCDDS831_g3393.t1	g3393.t1
UCDDS831_g3394.t1	g3394.t1
UCDDS831_g3395.t1	g3395.t1
UCDDS831_g3396.t1	g3396.t1
UCDDS831_g3397.t1	g3397.t1
UCDDS831_g3398.t1	g3398.t1
UCDDS831_g3399.t1	g3399.t1
UCDDS831_g3400.t1	g3400.t1
UCDDS831_g3401.t1	g3401.t1
UCDDS831_g3402.t1	g3402.t1
UCDDS831_g3403.t1	g3403.t1
UCDDS831_g3404.t1	g3404.t1
